#ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)	Experimental role(s) interactor A	Experimental role(s) interactor B	Biological role(s) interactor A	Biological role(s) interactor B	Properties interactor A	Properties interactor B	Type(s) interactor A	Type(s) interactor B	HostOrganism(s)	Expansion method(s)	Dataset name(s)	Annotation(s) interactor A	Annotation(s) interactor B	Parameter(s) interactor A	Parameter(s) interactor B	Parameter(s) interaction
uniprotkb:P42574	uniprotkb:Q05655	-	-	-	-	-	Ghayur T	pubmed:8976194	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CCASP3_HUMAN > KPCD_HUMAN @ 329	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P07288	uniprotkb:Q02383	-	-	-	-	-	Malm J	pubmed:11027412	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CKLK3_HUMAN > SEMG2_HUMAN @ 329	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P33434	uniprotkb:Q9CR16	-	-	-	-	-	-	-	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CMMP2_MOUSE > PPID_MOUSE @ 329	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P55210	uniprotkb:P49810	-	-	-	-	-	van de Craen M	pubmed:10069390	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CCASP7_HUMAN > PSN2_HUMAN @ 329	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P04187	uniprotkb:Q62448	-	-	-	-	-	Van Damme P	pubmed:18836177	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CGRAB_MOUSE > IF4G2_MOUSE @ 329	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P39900	uniprotkb:Q06828	-	-	-	-	-	Zhen EY	pubmed:18668564	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CMMP12_HUMAN > FMOD_HUMAN @ 329	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P29466	uniprotkb:P49810	-	-	-	-	-	van de Craen M	pubmed:10069390	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CCASP1_HUMAN > PSN2_HUMAN @ 329	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P33434	uniprotkb:P20029	-	-	-	-	-	auf dem Keller U	pubmed:20305283	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CMMP2_MOUSE > GRP78_MOUSE @ 330	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P70269	uniprotkb:P27659	-	-	-	-	-	-	-	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CCATE_MOUSE > RL3_MOUSE @ 330	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P33434	uniprotkb:P07901	-	-	-	-	-	auf dem Keller U	pubmed:20305283	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CMMP2_MOUSE > HS90A_MOUSE @ 330	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P08473	uniprotkb:P55211	-	-	-	-	-	-	-	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CNEP_HUMAN > CASP9_HUMAN @ 330	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P14780	uniprotkb:P07093	-	-	-	-	-	Xu D	pubmed:18596065	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CMMP9_HUMAN > GDN_HUMAN @ 330	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:Q92824	uniprotkb:Q9Y5X9	-	-	-	-	-	Gauster M	pubmed:15722560	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CPCSK5_HUMAN > LIPE_HUMAN @ 330	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P29122	uniprotkb:Q9Y5X9	-	-	-	-	-	Gauster M	pubmed:15722560	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CPCSK6_HUMAN > LIPE_HUMAN @ 330	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P09958	uniprotkb:Q9Y5X9	-	-	-	-	-	Gauster M	pubmed:15722560	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CFURIN_HUMAN > LIPE_HUMAN @ 330	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P17655	uniprotkb:P55211	-	-	-	-	-	Chua BT	pubmed:10671558	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CCAN2_HUMAN > CASP9_HUMAN @ 330	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P29466	uniprotkb:O15553	-	-	-	-	-	Chae JJ	pubmed:18577712	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CCASP1_HUMAN > MEFV_HUMAN @ 330	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P42574	uniprotkb:P55211	-	-	-	-	-	Srinivasula SM	pubmed:8900201	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CCASP3_HUMAN > CASP9_HUMAN @ 330	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P70269	uniprotkb:P24452	-	-	-	-	-	-	-	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CCATE_MOUSE > CAPG_MOUSE @ 331	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P70269	uniprotkb:P52480	-	-	-	-	-	-	-	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CCATE_MOUSE > KPYM_MOUSE @ 331	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P33434	uniprotkb:P09405	-	-	-	-	-	Prudova A	pubmed:20305284	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CMMP2_MOUSE > NUCL_MOUSE @ 331	unknown:0.0|unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P33434	uniprotkb:Q6NZF1	-	-	-	-	-	auf dem Keller U	pubmed:20305283	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CMMP2_MOUSE > ZC11A_MOUSE @ 331	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P33434	uniprotkb:Q8CGA0	-	-	-	-	-	auf dem Keller U	pubmed:20305283	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CMMP2_MOUSE > PPM1F_MOUSE @ 332	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P33434	uniprotkb:P20152	-	-	-	-	-	auf dem Keller U	pubmed:20305283	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CMMP2_MOUSE > VIME_MOUSE @ 332	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P33434	uniprotkb:Q8VE62	-	-	-	-	-	auf dem Keller U	pubmed:20305283	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CMMP2_MOUSE > PAIP1_MOUSE @ 332	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P70269	uniprotkb:P27659	-	-	-	-	-	-	-	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CCATE_MOUSE > RL3_MOUSE @ 332	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P14780	uniprotkb:P02462	-	-	-	-	-	Kridel SJ	pubmed:11279151	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CMMP9_HUMAN > CO4A1_HUMAN @ 332	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P70269	uniprotkb:Q921W4	-	-	-	-	-	-	-	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CCATE_MOUSE > QORL1_MOUSE @ 332	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P42575	uniprotkb:P42575	-	-	-	-	-	Li H	pubmed:9261102	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CCASP2_HUMAN > CASP2_HUMAN @ 333	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P18242	uniprotkb:P12388	-	-	-	-	-	-	-	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CCATD_MOUSE > PAI2_MOUSE @ 333	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P70269	uniprotkb:P27659	-	-	-	-	-	-	-	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CCATE_MOUSE > RL3_MOUSE @ 333	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P18242	uniprotkb:P27659	-	-	-	-	-	-	-	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CCATD_MOUSE > RL3_MOUSE @ 333	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P17655	uniprotkb:P49418	-	-	-	-	-	Wu Y	pubmed:17541403	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CCAN2_HUMAN > AMPH_HUMAN @ 333	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:Q14790	uniprotkb:P49768	-	-	-	-	-	van de Craen M	pubmed:10069390	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CCASP8_HUMAN > PSN1_HUMAN @ 333	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P33434	uniprotkb:P16675	-	-	-	-	-	auf dem Keller U	pubmed:20305283	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CMMP2_MOUSE > PPGB_MOUSE @ 333	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P08246	uniprotkb:P35247	-	-	-	-	-	Griese M	pubmed:12853121	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CELNE_HUMAN > SFTPD_HUMAN @ 333	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P33587	uniprotkb:O88783	-	-	-	-	-	Yang TL	pubmed:9616155	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CPROC_MOUSE > FA5_MOUSE @ 333	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P55212	uniprotkb:P49768	-	-	-	-	-	van de Craen M	pubmed:10069390	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CCASP6_HUMAN > PSN1_HUMAN @ 333	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P42574	uniprotkb:O60293	-	-	-	-	-	-	-	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CCASP3_HUMAN > ZC3H1_HUMAN @ 335	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P07288	uniprotkb:P04279	-	-	-	-	-	Malm J	pubmed:11027412	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CKLK3_HUMAN > SEMG1_HUMAN @ 335	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P33434	uniprotkb:Q9Z0N1	-	-	-	-	-	Prudova A	pubmed:20305284	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CMMP2_MOUSE > IF2G_MOUSE @ 335	unknown:0.0|unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P04070	uniprotkb:P12259	-	-	-	-	-	-	-	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CPROC_HUMAN > FA5_HUMAN @ 335	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P33434	uniprotkb:P09405	-	-	-	-	-	Prudova A	pubmed:20305284	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CMMP2_MOUSE > NUCL_MOUSE @ 335	unknown:0.0|unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P42574	uniprotkb:P49023	-	-	-	-	-	Chay KO	pubmed:11825902	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CCASP3_HUMAN > PAXI_HUMAN @ 335	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P00747	uniprotkb:P00742	-	-	-	-	-	Pryzdial EL	pubmed:10085082	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CPLMN_HUMAN > FA10_HUMAN @ 335	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P70269	uniprotkb:O35226	-	-	-	-	-	-	-	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CCATE_MOUSE > PSMD4_MOUSE @ 336	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P70269	uniprotkb:Q80U44	-	-	-	-	-	-	-	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CCATE_MOUSE > ZFY16_MOUSE @ 336	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P00742	uniprotkb:P02749	-	-	-	-	-	Ohkura N	pubmed:9596664	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CFA10_HUMAN > APOH_HUMAN @ 336	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P03951	uniprotkb:P02749	-	-	-	-	-	Shi T	pubmed:15522884	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CFA11_HUMAN > APOH_HUMAN @ 336	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P42574	uniprotkb:Q8N806	-	-	-	-	-	-	-	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CCASP3_HUMAN > UBR7_HUMAN @ 336	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P08246	uniprotkb:P08253	-	-	-	-	-	Rice A	pubmed:7619826	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CELNE_HUMAN > MMP2_HUMAN @ 336	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P17655	uniprotkb:Q14247	-	-	-	-	-	Perrin BJ	pubmed:16280362	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CCAN2_HUMAN > SRC8_HUMAN @ 336	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P00747	uniprotkb:P02749	-	-	-	-	-	Ohkura N	pubmed:9596664	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CPLMN_HUMAN > APOH_HUMAN @ 336	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P55212	uniprotkb:P48147	-	-	-	-	-	Klaiman G	pubmed:18487604	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CCASP6_HUMAN > PPCE_HUMAN @ 336	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P18242	uniprotkb:P17225	-	-	-	-	-	-	-	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CCATD_MOUSE > PTBP1_MOUSE @ 337	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P70269	uniprotkb:P29341	-	-	-	-	-	-	-	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CCATE_MOUSE > PABP1_MOUSE @ 337	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P70269	uniprotkb:P48722	-	-	-	-	-	-	-	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CCATE_MOUSE > HS74L_MOUSE @ 337	unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
uniprotkb:P33434	uniprotkb:O08663	-	-	-	-	-	Prudova A	pubmed:20305284	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0407"(direct interaction)	-	topfind:CMMP2_MOUSE > AMPM2_MOUSE @ 337	unknown:0.0|unknown:0.0	-	-	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0502"(enzyme target)	-	-	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-
